antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"frozenset({'Creatinine=średni-dolny', 'LDL Cholesterol=średni-górny'})","frozenset({'Triglycerides=średni-górny', 'Disease=Anemia'})",0.07230965546575925,0.08719693747341557,0.05869842620161633,0.8117647058823529,9.309555236728837,1.0,0.0523932456952443,4.84926626967248,0.9621567024832379,0.5822784810126582,0.7937832355682254,0.742467718794835
"frozenset({'Creatinine=średni-dolny', 'LDL Cholesterol=średni-górny'})","frozenset({'ALT=niski', 'Disease=Anemia'})",0.07230965546575925,0.09612930667800935,0.05869842620161633,0.8117647058823529,8.444508068714212,1.0,0.05174734915556717,4.801813058273075,0.9502953704257454,0.5348837209302325,0.7917453287197231,0.7111920874544508
"frozenset({'Creatinine=średni-dolny', 'LDL Cholesterol=średni-górny'})","frozenset({'ALT=niski', 'Triglycerides=średni-górny', 'Disease=Anemia'})",0.07230965546575925,0.05869842620161633,0.05869842620161633,0.8117647058823529,13.829411764705883,1.0,0.05445396322659516,5.000664610803913,1.0,0.8117647058823528,0.800026580898966,0.9058823529411765
"frozenset({'Red Blood Cells=niski', 'Glucose=niski'})",frozenset({'Disease=Anemia'}),0.0854955338153977,0.26499361973628244,0.06933219906422798,0.8109452736318407,3.0602445237695943,1.0,0.0466764280872,3.8877969061317663,0.7361677842773576,0.24659606656580935,0.7427849180025795,0.5362912563985849
"frozenset({'AST=średni-górny', 'Mean Corpuscular Volume=średni-górny'})","frozenset({'Red Blood Cells=średni-górny', 'Disease=Healthy'})",0.06720544449170565,0.06890684814972352,0.05444491705657167,0.8101265822784811,11.756837005782156,1.0,0.04981400169814704,4.903757266411459,0.9808624031007751,0.6666666666666669,0.7960747350099173,0.8001250195343024
"frozenset({'AST=średni-górny', 'Mean Corpuscular Volume=średni-górny'})",frozenset({'Disease=Healthy'}),0.06720544449170565,0.2364951084644832,0.05444491705657167,0.8101265822784811,3.4255532283034333,1.0,0.03855115817210194,4.021125762087057,0.7590914272685818,0.21843003412969283,0.7513134233630692,0.5201712048083053
"frozenset({'Diastolic Blood Pressure=wysoki', 'Cholesterol=średni-dolny'})",frozenset({'Disease=Anemia'}),0.06720544449170565,0.26499361973628244,0.05444491705657167,0.8101265822784811,3.0571550480525027,1.0,0.03663590305472879,3.871033602722248,0.7213791039671683,0.1960183767228178,0.7416710618846696,0.5077920230814557
"frozenset({'HDL Cholesterol=średni-górny', 'Red Blood Cells=niski'})",frozenset({'Disease=Anemia'}),0.0893236920459379,0.26499361973628244,0.07230965546575925,0.8095238095238095,3.054880379117939,1.0,0.04863944698229719,3.8587834963845173,0.7386323048602907,0.2564102564102564,0.7408509700176367,0.5411985018726592
"frozenset({'HDL Cholesterol=średni-górny', 'Red Blood Cells=niski'})","frozenset({'Mean Corpuscular Hemoglobin Concentration=średni-dolny', 'Disease=Anemia'})",0.0893236920459379,0.09953211399404509,0.07230965546575925,0.8095238095238095,8.133292633292633,1.0,0.06341907956667397,4.7274564015312635,0.9630738797153611,0.6204379562043796,0.7884697572935646,0.768009768009768
"frozenset({'White Blood Cells=średni-dolny', 'HbA1c=wysoki'})",frozenset({'Disease=Diabetes'}),0.06678009357720119,0.22968949383241175,0.0540195661420672,0.8089171974522293,3.521785798537391,1.0,0.038680880250238775,4.0312916489437125,0.7672930468923836,0.22280701754385965,0.751940547327549,0.5220511913187073
"frozenset({'HbA1c=średni-górny', 'Glucose=niski'})",frozenset({'Disease=Anemia'}),0.09953211399404509,0.26499361973628244,0.0803913228413441,0.8076923076923077,3.0479688850475366,1.0,0.054015947674057804,3.8220331773713316,0.7461817036687135,0.28293413173652693,0.7383591524216524,0.5555315471045807
"frozenset({'Mean Corpuscular Hemoglobin=wysoki', 'White Blood Cells=wysoki'})",frozenset({'Disease=Thalasse'}),0.07741386643981285,0.21650361548277328,0.06252658443215653,0.8076923076923076,3.730618104881366,1.0,0.04576620245943652,4.074181199489577,0.7933653867263827,0.2702205882352941,0.7545519084607031,0.5482469397007708
"frozenset({'Mean Corpuscular Hemoglobin Concentration=wysoki', 'Red Blood Cells=średni-dolny'})",frozenset({'Disease=Thalasse'}),0.07443641003828158,0.21650361548277328,0.05997447894512973,0.8057142857142857,3.721481897277575,1.0,0.04385872704828357,4.032701979132785,0.7901022110972049,0.2596685082872928,0.7520272995191561,0.5413640190850407
"frozenset({'AST=średni-dolny', 'Hematocrit=niski'})","frozenset({'Disease=Anemia', 'Platelets=wysoki'})",0.06507868991918332,0.09995746490854955,0.052318162484049344,0.8039215686274511,8.042636629119734,1.0,0.0458130616201582,4.5902169289664005,0.9366164362280566,0.4641509433962265,0.7821453723266246,0.6636629119733001
"frozenset({'AST=średni-dolny', 'Hematocrit=niski', 'Platelets=wysoki'})",frozenset({'Disease=Anemia'}),0.06507868991918332,0.26499361973628244,0.052318162484049344,0.8039215686274511,3.0337393384320026,1.0,0.035072724874669836,3.7485325393449624,0.7170376617323952,0.18836140888208272,0.7332289397240379,0.5006766751644479
"frozenset({'AST=średni-dolny', 'Hematocrit=niski'})",frozenset({'Disease=Anemia'}),0.06507868991918332,0.26499361973628244,0.052318162484049344,0.8039215686274511,3.0337393384320026,1.0,0.035072724874669836,3.7485325393449624,0.7170376617323952,0.18836140888208272,0.7332289397240379,0.5006766751644479
"frozenset({'Heart Rate=wysoki', 'Hemoglobin=niski'})","frozenset({'Disease=Anemia', 'Red Blood Cells=niski'})",0.07145895363675032,0.1382390472139515,0.057422373458102936,0.8035714285714285,5.812912087912088,1.0,0.04754395579245264,4.387146668728972,0.8916882984679596,0.3770949720670391,0.7720614158792835,0.6094780219780219
"frozenset({'Heart Rate=wysoki', 'Red Blood Cells=niski', 'Hemoglobin=niski'})",frozenset({'Disease=Anemia'}),0.07145895363675032,0.26499361973628244,0.057422373458102936,0.8035714285714285,3.0324180233891305,1.0,0.03848620667133328,3.7418506631607427,0.7218099455387591,0.20579268292682926,0.7327525628306877,0.5101324237560192
"frozenset({'Heart Rate=wysoki', 'Hemoglobin=niski'})",frozenset({'Disease=Anemia'}),0.07145895363675032,0.26499361973628244,0.057422373458102936,0.8035714285714285,3.0324180233891305,1.0,0.03848620667133328,3.7418506631607427,0.7218099455387591,0.20579268292682926,0.7327525628306877,0.5101324237560192
"frozenset({'Mean Corpuscular Hemoglobin=wysoki', 'C-reactive Protein=wysoki', 'Red Blood Cells=średni-dolny'})","frozenset({'AST=średni-górny', 'Disease=Thalasse'})",0.06465333900467886,0.09825606125053168,0.051892811569544874,0.8026315789473685,8.168774208247893,1.0,0.04554022913224976,4.56883595633064,0.9382431656714304,0.46743295019157083,0.7811258689175771,0.6653850535429483
"frozenset({'Mean Corpuscular Hemoglobin=wysoki', 'C-reactive Protein=wysoki'})","frozenset({'AST=średni-górny', 'Red Blood Cells=średni-dolny', 'Disease=Thalasse'})",0.06465333900467886,0.06848149723521905,0.051892811569544874,0.8026315789473685,11.720415168355673,1.0,0.04746525411324828,4.719693747341558,0.9779035179925301,0.6387434554973821,0.7881218457101659,0.780197777051324
"frozenset({'C-reactive Protein=wysoki', 'Mean Corpuscular Hemoglobin=wysoki'})","frozenset({'AST=średni-górny', 'Disease=Thalasse'})",0.06465333900467886,0.09825606125053168,0.051892811569544874,0.8026315789473685,8.168774208247893,1.0,0.04554022913224976,4.56883595633064,0.9382431656714304,0.46743295019157083,0.7811258689175771,0.6653850535429483
"frozenset({'Mean Corpuscular Hemoglobin=wysoki', 'C-reactive Protein=wysoki'})","frozenset({'Cholesterol=niski', 'Red Blood Cells=średni-dolny', 'Disease=Thalasse'})",0.06465333900467886,0.051892811569544874,0.051892811569544874,0.8026315789473685,15.467105263157896,1.0,0.04853776803123317,4.803743088047641,1.0,0.8026315789473683,0.7918290004958561,0.9013157894736843
"frozenset({'Mean Corpuscular Hemoglobin=wysoki', 'C-reactive Protein=wysoki', 'Red Blood Cells=średni-dolny'})","frozenset({'Cholesterol=niski', 'AST=średni-górny', 'Disease=Thalasse'})",0.06465333900467886,0.07103360272224585,0.051892811569544874,0.8026315789473685,11.299322407815948,1.0,0.047300251972019834,4.706763079540623,0.9745040592221501,0.6192893401015229,0.7875397628687102,0.7665852505515285
"frozenset({'Mean Corpuscular Hemoglobin=wysoki', 'C-reactive Protein=wysoki'})","frozenset({'Cholesterol=niski', 'AST=średni-górny', 'Disease=Thalasse'})",0.06465333900467886,0.07103360272224585,0.051892811569544874,0.8026315789473685,11.299322407815948,1.0,0.047300251972019834,4.706763079540623,0.9745040592221501,0.6192893401015229,0.7875397628687102,0.7665852505515285
"frozenset({'Mean Corpuscular Hemoglobin=wysoki', 'C-reactive Protein=wysoki', 'Red Blood Cells=średni-dolny'})","frozenset({'Cholesterol=niski', 'Disease=Thalasse'})",0.06465333900467886,0.07103360272224585,0.051892811569544874,0.8026315789473685,11.299322407815948,1.0,0.047300251972019834,4.706763079540623,0.9745040592221501,0.6192893401015229,0.7875397628687102,0.7665852505515285
"frozenset({'Mean Corpuscular Hemoglobin=wysoki', 'C-reactive Protein=wysoki'})","frozenset({'Disease=Thalasse', 'Cholesterol=niski', 'AST=średni-górny', 'Red Blood Cells=średni-dolny'})",0.06465333900467886,0.051892811569544874,0.051892811569544874,0.8026315789473685,15.467105263157896,1.0,0.04853776803123317,4.803743088047641,1.0,0.8026315789473683,0.7918290004958561,0.9013157894736843
"frozenset({'C-reactive Protein=wysoki', 'Mean Corpuscular Hemoglobin=wysoki'})","frozenset({'Cholesterol=niski', 'Disease=Thalasse'})",0.06465333900467886,0.07103360272224585,0.051892811569544874,0.8026315789473685,11.299322407815948,1.0,0.047300251972019834,4.706763079540623,0.9745040592221501,0.6192893401015229,0.7875397628687102,0.7665852505515285
"frozenset({'Mean Corpuscular Hemoglobin Concentration=średni-dolny', 'HbA1c=niski'})",frozenset({'Disease=Anemia'}),0.08592088472990217,0.26499361973628244,0.06890684814972352,0.8019801980198019,3.0264132352240036,1.0,0.04613836189420287,3.7117822203317723,0.7325141179647152,0.24434389140271492,0.730587642097543,0.5310061503742669
"frozenset({'Hematocrit=niski', 'Platelets=wysoki', 'Heart Rate=średni-górny'})",frozenset({'Disease=Anemia'}),0.0642279880901744,0.26499361973628244,0.05146746065504041,0.8013245033112583,3.0239388559948126,1.0,0.034447453602646255,3.699532113994045,0.7152441773102929,0.1852986217457887,0.7296955481972038,0.49777300606975433
"frozenset({'Hematocrit=niski', 'Triglycerides=średni-górny'})",frozenset({'Disease=Anemia'}),0.0642279880901744,0.26499361973628244,0.05146746065504041,0.8013245033112583,3.0239388559948126,1.0,0.034447453602646255,3.699532113994045,0.7152441773102929,0.1852986217457887,0.7296955481972038,0.49777300606975433
"frozenset({'LDL Cholesterol=średni-górny', 'BMI=wysoki'})",frozenset({'Disease=Thalasse'}),0.06635474266269673,0.21650361548277328,0.05316886431305827,0.8012820512820512,3.701010024683895,1.0,0.038802822622155404,3.9427559995060424,0.7816710706150342,0.23148148148148148,0.7463703054093933,0.523430809531006
"frozenset({'Mean Corpuscular Hemoglobin=wysoki', 'ALT=średni-górny'})",frozenset({'Disease=Thalasse'}),0.07698851552530837,0.21650361548277328,0.061675882603147596,0.8011049723756907,3.7001921219160097,1.0,0.045007590641266706,3.9392457110449466,0.7906117908787541,0.26605504587155965,0.7461442942753793,0.5429886355002226
"frozenset({'Platelets=średni-górny', 'ALT=średni-dolny', 'HDL Cholesterol=średni-dolny'})",frozenset({'Disease=Healthy'}),0.06805614632071459,0.2364951084644832,0.05444491705657167,0.8,3.3827338129496405,1.0,0.03834997135077954,3.817524457677585,0.755819260611593,0.217687074829932,0.7380501392757661,0.5151079136690647
"frozenset({'Platelets=średni-górny', 'ALT=średni-dolny', 'Mean Corpuscular Hemoglobin=średni-górny'})",frozenset({'Disease=Healthy'}),0.06805614632071459,0.2364951084644832,0.05444491705657167,0.8,3.3827338129496405,1.0,0.03834997135077954,3.817524457677585,0.755819260611593,0.217687074829932,0.7380501392757661,0.5151079136690647
"frozenset({'C-reactive Protein=średni-dolny', 'Hemoglobin=niski'})",frozenset({'Disease=Anemia'}),0.06763079540621013,0.26499361973628244,0.0540195661420672,0.7987421383647798,3.0141938479865127,1.0,0.03609783686173164,3.6520629519353456,0.7167078567733777,0.19389312977099235,0.726182156999767,0.5012972329063065
"frozenset({'Troponin=średni-górny', 'White Blood Cells=niski'})",frozenset({'Disease=Anemia'}),0.09485325393449597,0.26499361973628244,0.07571246278179498,0.7982062780269058,3.0121716848174245,1.0,0.05057695567792812,3.6423649510846445,0.738016917293233,0.2664670658682635,0.7254531016442451,0.5419602818705958
"frozenset({'AST=niski', 'Troponin=wysoki'})",frozenset({'Disease=Diabetes'}),0.06720544449170565,0.22968949383241175,0.05359421522756274,0.7974683544303798,3.471940928270042,1.0,0.03815783069948062,3.8034081242024675,0.7632727509608493,0.2202797202797203,0.7370779134543473,0.5154008438818566
"frozenset({'Hematocrit=niski', 'Glucose=niski', 'C-reactive Protein=średni-dolny'})","frozenset({'Disease=Anemia', 'ALT=średni-górny'})",0.06295193534666099,0.10761378136962994,0.05019140791152701,0.7972972972972973,7.408877256703343,1.0,0.043416912104336354,4.402438678576491,0.9231402478900114,0.41696113074204944,0.7728531677530723,0.6318502296763167
"frozenset({'Hematocrit=niski', 'Glucose=niski', 'C-reactive Protein=średni-dolny'})",frozenset({'Disease=Anemia'}),0.06295193534666099,0.26499361973628244,0.05019140791152701,0.7972972972972973,3.008741486269576,1.0,0.033509546694610884,3.6260314759676726,0.7124875939589311,0.1807044410413476,0.7242164039039038,0.4933516984078782
"frozenset({'Creatinine=średni-górny', 'Heart Rate=niski'})",frozenset({'Disease=Healthy'}),0.06295193534666099,0.2364951084644832,0.05019140791152701,0.7972972972972973,3.3713056581761616,1.0,0.03530358313366928,3.7666241315752154,0.75063280426537,0.20136518771331058,0.734510276293006,0.5047637565623176
"frozenset({'Cholesterol=niski', 'Mean Corpuscular Hemoglobin Concentration=niski'})","frozenset({'AST=średni-górny', 'Disease=Thalasse'})",0.06890684814972352,0.09825606125053168,0.054870267971076137,0.7962962962962963,8.104296937630272,1.0,0.048099752478695815,4.426742972042844,0.9414833150955624,0.4886363636363637,0.7741002795248079,0.6773689273689274
"frozenset({'Cholesterol=niski', 'Mean Corpuscular Hemoglobin Concentration=niski'})","frozenset({'Mean Corpuscular Hemoglobin=wysoki', 'Disease=Thalasse'})",0.06890684814972352,0.16163334751169714,0.054870267971076137,0.7962962962962963,4.926559454191033,1.0,0.04373262343815613,4.115618112215305,0.8560030596959427,0.3123486682808717,0.7570231317060337,0.5678849902534113
"frozenset({'Cholesterol=niski', 'Mean Corpuscular Hemoglobin Concentration=niski'})","frozenset({'Mean Corpuscular Hemoglobin=wysoki', 'AST=średni-górny', 'Disease=Thalasse'})",0.06890684814972352,0.07103360272224585,0.054870267971076137,0.7962962962962963,11.210135284985585,1.0,0.04997556629476656,4.5603804957271565,0.9781996664081507,0.6449999999999999,0.7807200515533849,0.7843756930583278
"frozenset({'Cholesterol=niski', 'Mean Corpuscular Hemoglobin Concentration=niski'})",frozenset({'Disease=Thalasse'}),0.06890684814972352,0.21650361548277328,0.054870267971076137,0.7962962962962963,3.67798151786364,1.0,0.039951686215138546,3.8462549785391125,0.7819966640815069,0.23800738007380076,0.7400068363694856,0.5248672051226079
"frozenset({'Systolic Blood Pressure=średni-górny', 'BMI=niski'})","frozenset({'Hematocrit=niski', 'Disease=Anemia', 'Heart Rate=wysoki'})",0.07060825180774138,0.05614632071458953,0.05614632071458953,0.7951807228915663,14.16265060240964,1.0,0.05218192716349559,4.6082267870993565,0.9999999999999999,0.7951807228915663,0.7829967911302714,0.8975903614457832
"frozenset({'Systolic Blood Pressure=średni-górny', 'BMI=niski'})","frozenset({'Hematocrit=niski', 'Disease=Anemia'})",0.07060825180774138,0.13994045087196938,0.05614632071458953,0.7951807228915663,5.682279269051891,1.0,0.04626537012133265,4.199114269272149,0.8866167394771511,0.3636363636363636,0.7618545398210052,0.5981982641813455
"frozenset({'Systolic Blood Pressure=średni-górny', 'BMI=niski'})","frozenset({'Disease=Anemia', 'Heart Rate=wysoki'})",0.07060825180774138,0.07103360272224585,0.05614632071458953,0.7951807228915663,11.194430416275884,1.0,0.051130762206766135,4.535541822003153,0.9798557658969558,0.6567164179104477,0.7795191756035128,0.7927999422841066
"frozenset({'Systolic Blood Pressure=średni-górny', 'BMI=niski'})",frozenset({'Disease=Anemia'}),0.07060825180774138,0.26499361973628244,0.05614632071458953,0.7951807228915663,3.0007542207352684,1.0,0.03743558448480523,3.588560562464033,0.7174051730115801,0.2009132420091324,0.7213367358322178,0.5035293662611924
"frozenset({'Mean Corpuscular Hemoglobin Concentration=średni-górny', 'Platelets=średni-dolny'})","frozenset({'Disease=Healthy', 'White Blood Cells=wysoki'})",0.07401105912377712,0.08889834113143344,0.05869842620161633,0.793103448275862,8.921465104768188,1.0,0.052118965820132104,4.403658017864736,0.9588783926823911,0.563265306122449,0.7729160629769148,0.7266952648077873
"frozenset({'Mean Corpuscular Hemoglobin Concentration=średni-górny', 'Platelets=średni-dolny'})",frozenset({'Disease=Healthy'}),0.07401105912377712,0.2364951084644832,0.05869842620161633,0.793103448275862,3.3535723145621428,1.0,0.04119517274656738,3.6902736424216633,0.7579037766371751,0.23310810810810811,0.7290173854576889,0.5206524435623914
"frozenset({'Mean Corpuscular Hemoglobin=wysoki', 'BMI=wysoki'})",frozenset({'Disease=Thalasse'}),0.07401105912377712,0.21650361548277328,0.05869842620161633,0.793103448275862,3.6632341982250525,1.0,0.04267476431560929,3.786899191833261,0.7851251223262967,0.25321100917431194,0.7359317084128945,0.5321116455524693
"frozenset({'AST=średni-górny', 'Mean Corpuscular Volume=średni-dolny'})","frozenset({'White Blood Cells=średni-dolny', 'BMI=średni-górny', 'Disease=Thalasse'})",0.06975754997873246,0.06975754997873246,0.05529561888558061,0.7926829268292683,11.3633997620464,1.0,0.05042950310654525,4.487051817749644,0.9803876050789632,0.6565656565656565,0.7771365162211293,0.7926829268292683
"frozenset({'AST=średni-górny', 'Mean Corpuscular Volume=średni-dolny'})",frozenset({'Disease=Thalasse'}),0.06975754997873246,0.21650361548277328,0.05529561888558061,0.7926829268292683,3.661291868321434,1.0,0.040192857107964775,3.779217854730153,0.7813794801449122,0.23941068139963173,0.7353949842430021,0.5240428386602137
"frozenset({'AST=średni-górny', 'Mean Corpuscular Volume=średni-dolny'})","frozenset({'BMI=średni-górny', 'Disease=Thalasse'})",0.06975754997873246,0.06975754997873246,0.05529561888558061,0.7926829268292683,11.3633997620464,1.0,0.05042950310654525,4.487051817749644,0.9803876050789632,0.6565656565656565,0.7771365162211293,0.7926829268292683
"frozenset({'AST=średni-górny', 'Mean Corpuscular Volume=średni-dolny'})","frozenset({'White Blood Cells=średni-dolny', 'Disease=Thalasse'})",0.06975754997873246,0.08251807741386644,0.05529561888558061,0.7926829268292683,9.606172994719639,1.0,0.049539359976233904,4.4255010383566455,0.9630825507368717,0.5701754385964912,0.774036885014191,0.7313930098063868
"frozenset({'White Blood Cells=średni-dolny', 'AST=średni-górny', 'Mean Corpuscular Volume=średni-dolny'})","frozenset({'BMI=średni-górny', 'Disease=Thalasse'})",0.06975754997873246,0.06975754997873246,0.05529561888558061,0.7926829268292683,11.3633997620464,1.0,0.05042950310654525,4.487051817749644,0.9803876050789632,0.6565656565656565,0.7771365162211293,0.7926829268292683
"frozenset({'White Blood Cells=średni-dolny', 'AST=średni-górny', 'Mean Corpuscular Volume=średni-dolny'})",frozenset({'Disease=Thalasse'}),0.06975754997873246,0.21650361548277328,0.05529561888558061,0.7926829268292683,3.661291868321434,1.0,0.040192857107964775,3.779217854730153,0.7813794801449122,0.23941068139963173,0.7353949842430021,0.5240428386602137
"frozenset({'White Blood Cells=niski', 'Creatinine=wysoki'})",frozenset({'Disease=Anemia'}),0.0655040408336878,0.26499361973628244,0.051892811569544874,0.7922077922077921,2.9895353442704966,1.0,0.03453465868167269,3.5372182050191396,0.7121484587776178,0.18625954198473285,0.7172919672919672,0.4940172187363198
"frozenset({'White Blood Cells=niski', 'Creatinine=wysoki'})","frozenset({'Disease=Anemia', 'Red Blood Cells=niski'})",0.0655040408336878,0.1382390472139515,0.051892811569544874,0.7922077922077921,5.7307092907092905,1.0,0.0428375953760321,4.147224585282857,0.8833655431773582,0.34173669467787116,0.7588748862194074,0.5837962037962038
"frozenset({'Triglycerides=średni-górny', 'Troponin=średni-dolny'})",frozenset({'Disease=Anemia'}),0.06933219906422798,0.26499361973628244,0.054870267971076137,0.7914110429447854,2.986528670887946,1.0,0.036497677576769874,3.5237070583231183,0.7147159276107876,0.1963470319634703,0.7162079640990685,0.49923682163290634
"frozenset({'Triglycerides=średni-górny', 'Troponin=średni-dolny'})","frozenset({'Mean Corpuscular Volume=wysoki', 'Disease=Anemia'})",0.06933219906422798,0.06975754997873246,0.054870267971076137,0.7914110429447854,11.345166841238965,1.0,0.050033823629717825,4.459691745690197,0.979787565721412,0.6515151515151514,0.7757692555844492,0.7889982043992219
"frozenset({'Creatinine=wysoki', 'Troponin=wysoki'})",frozenset({'Disease=Diabetes'}),0.06720544449170565,0.22968949383241175,0.05316886431305827,0.7911392405063291,3.44438584153774,1.0,0.03773247978497615,3.688153332559968,0.7608025535795713,0.2181500872600349,0.7288615982497956,0.5113103609939053
"frozenset({'Creatinine=wysoki', 'Troponin=wysoki'})","frozenset({'ALT=wysoki', 'Disease=Diabetes', 'HDL Cholesterol=niski'})",0.06720544449170565,0.08124202467035305,0.05316886431305827,0.7911392405063291,9.73805421167738,1.0,0.04770895793368108,4.398901821275279,0.9619589603283174,0.5580357142857142,0.7726705344585092,0.7227947511432169
"frozenset({'Troponin=wysoki', 'Creatinine=wysoki'})","frozenset({'ALT=wysoki', 'Disease=Diabetes'})",0.06720544449170565,0.1118672905146746,0.05316886431305827,0.7911392405063291,7.072123020647832,1.0,0.0456507733299368,4.252271760566104,0.9204596443228454,0.4222972972972973,0.7648315873708715,0.6332122058044953
"frozenset({'Creatinine=wysoki', 'Troponin=wysoki'})","frozenset({'Disease=Diabetes', 'HDL Cholesterol=niski'})",0.06720544449170565,0.09527860484900043,0.05316886431305827,0.7911392405063291,8.303430153707053,1.0,0.046765623323631614,4.331696376783574,0.942938440492476,0.4863813229571983,0.7691435610862152,0.6745874773960217
"frozenset({'BMI=średni-dolny', 'HbA1c=wysoki'})",frozenset({'Disease=Diabetes'}),0.06720544449170565,0.22968949383241175,0.05316886431305827,0.7911392405063291,3.44438584153774,1.0,0.03773247978497615,3.688153332559968,0.7608025535795713,0.2181500872600349,0.7288615982497956,0.5113103609939053
"frozenset({'BMI=średni-górny', 'Insulin=średni-dolny'})",frozenset({'Disease=Anemia'}),0.06890684814972352,0.26499361973628244,0.05444491705657167,0.7901234567901235,2.9816697382240456,1.0,0.036185041940758084,3.5020892236094787,0.713803391959799,0.1948249619482496,0.714456161408322,0.49779046033727686
"frozenset({'ALT=średni-górny', 'Heart Rate=średni-górny'})","frozenset({'Creatinine=średni-dolny', 'Disease=Anemia'})",0.07273500638026371,0.11612079965971926,0.057422373458102936,0.7894736842105263,6.798727588201273,1.0,0.04897632635397193,4.198426201616334,0.9198165137614679,0.43689320388349523,0.761815510865711,0.6419895893580104
"frozenset({'ALT=średni-górny', 'Heart Rate=średni-górny'})",frozenset({'Disease=Anemia'}),0.07273500638026371,0.26499361973628244,0.057422373458102936,0.7894736842105263,2.9792177071893216,1.0,0.03814806083585526,3.4912803062526585,0.7164525993883792,0.20485584218512898,0.7135721247563352,0.5030835515755682
"frozenset({'Hemoglobin=średni-dolny', 'LDL Cholesterol=wysoki'})",frozenset({'Disease=Healthy'}),0.07656316461080391,0.2364951084644832,0.0603998298596342,0.788888888888889,3.3357513988808956,1.0,0.042293015940618045,3.6166021177998178,0.758273269279426,0.23905723905723908,0.7234973692355309,0.5221422861710632
"frozenset({'Mean Corpuscular Volume=wysoki', 'Creatinine=średni-dolny', 'Heart Rate=średni-górny'})",frozenset({'Disease=Anemia'}),0.06848149723521905,0.26499361973628244,0.0540195661420672,0.7888198757763975,2.976750446148171,1.0,0.035872406304746286,3.480471388895838,0.7128824650343364,0.1933028919330289,0.7126825971934667,0.4963361016121153
"frozenset({'Mean Corpuscular Hemoglobin Concentration=średni-dolny', 'Red Blood Cells=niski', 'Hemoglobin=niski'})","frozenset({'HDL Cholesterol=średni-górny', 'Disease=Anemia'})",0.06635474266269673,0.07230965546575925,0.052318162484049344,0.7884615384615385,10.903959276018101,1.0,0.04752007390359063,4.385445265070958,0.972842935718651,0.605911330049261,0.7719729834585406,0.7559954751131223
"frozenset({'Mean Corpuscular Hemoglobin Concentration=średni-dolny', 'Red Blood Cells=niski', 'Hemoglobin=niski'})","frozenset({'Disease=Anemia', 'Glucose=niski'})",0.06635474266269673,0.1169715014887282,0.052318162484049344,0.7884615384615385,6.740629370629371,1.0,0.04455654860389554,4.174316538416923,0.9121728984943608,0.39935064935064934,0.7604398251074552,0.6178671328671329
"frozenset({'Creatinine=średni-górny', 'LDL Cholesterol=średni-górny'})","frozenset({'Disease=Healthy', 'HbA1c=średni-dolny'})",0.06635474266269673,0.09400255210548703,0.052318162484049344,0.7884615384615385,8.387660981552385,1.0,0.04608064732945301,4.282897026410427,0.9433746319239956,0.48425196850393704,0.7665131816540268,0.6725113122171946
"frozenset({'Mean Corpuscular Hemoglobin Concentration=średni-dolny', 'Red Blood Cells=niski', 'Hemoglobin=niski'})","frozenset({'HDL Cholesterol=średni-górny', 'Disease=Anemia', 'Glucose=niski'})",0.06635474266269673,0.052318162484049344,0.052318162484049344,0.7884615384615385,15.070512820512821,1.0,0.04884660427583509,4.479950504620859,0.9999999999999999,0.7884615384615385,0.7767832481701423,0.8942307692307693
"frozenset({'Mean Corpuscular Hemoglobin Concentration=średni-dolny', 'Red Blood Cells=niski', 'Hemoglobin=niski'})",frozenset({'Disease=Anemia'}),0.06635474266269673,0.26499361973628244,0.052318162484049344,0.7884615384615385,2.97539819730831,1.0,0.03473457903919181,3.4745756157921206,0.7110950608367131,0.18750000000000003,0.7121950676638178,0.49294666008149157
"frozenset({'Hematocrit=niski', 'LDL Cholesterol=niski'})","frozenset({'BMI=niski', 'Disease=Anemia', 'Red Blood Cells=niski'})",0.07018290089323692,0.07103360272224585,0.05529561888558061,0.787878787878788,11.091634911994195,1.0,0.05031027458563566,4.379413015737986,0.9785171370258285,0.6435643564356436,0.7716588966588966,0.7831609508256216
"frozenset({'Hematocrit=niski', 'LDL Cholesterol=niski'})","frozenset({'Disease=Anemia', 'BMI=niski'})",0.07018290089323692,0.10378562313908975,0.05529561888558061,0.787878787878788,7.591405861897666,1.0,0.048011642782667036,4.225010633772864,0.9338095573228236,0.46594982078853053,0.7633142051746704,0.6603328365623449
"frozenset({'Hematocrit=niski', 'LDL Cholesterol=niski'})","frozenset({'Disease=Anemia', 'Red Blood Cells=niski'})",0.07018290089323692,0.1382390472139515,0.05529561888558061,0.787878787878788,5.69939393939394,1.0,0.04559360153538835,4.062587348848516,0.886779505946935,0.36111111111111116,0.7538514463489785,0.593939393939394
"frozenset({'ALT=wysoki', 'Troponin=wysoki', 'HDL Cholesterol=niski'})","frozenset({'Insulin=średni-górny', 'Disease=Diabetes'})",0.06805614632071459,0.09655465759251382,0.05359421522756274,0.7875,8.156002202643172,1.0,0.04702307732250012,4.251507493682287,0.9414632732752312,0.48275862068965525,0.7647893126177024,0.6712830396475771
